,NAME_CAT,SMILE_cation,NAME_ANI,SMILE_anion,T,P,Viscosity,Reference
1,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,278.15,101.325,0.03251,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
2,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,283.15,101.325,0.02667,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
3,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,288.15,101.325,0.02223,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
4,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,293.15,101.325,0.01879,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
5,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,298.15,101.325,0.01609,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
6,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,303.15,101.325,0.01392,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
7,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,308.15,101.325,0.01216,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
8,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,313.15,101.325,0.01072,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
9,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,318.15,101.325,0.00952,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
10,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,323.15,101.325,0.00852,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
11,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,328.15,101.325,0.007673,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
12,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,333.15,101.325,0.006951,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
13,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,338.15,101.325,0.006327,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
14,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,343.15,101.325,0.005788,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
15,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,348.15,101.325,0.005319,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
16,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,353.15,101.325,0.004909,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
17,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,358.15,101.325,0.004548,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
18,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C, dicyanamide,C(#N)[N-]C#N,363.15,101.325,0.004229,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
19,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,"1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",C(C(F)(F)S(=O)(=O)NS(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,293,101.325,0.098,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307."
20,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],283.15,101.325,1.037,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
21,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],288.15,101.325,0.66,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
22,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],293.15,101.325,0.43,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
23,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],298.15,101.325,0.3,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
24,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],303.15,101.325,0.21,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
25,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],308.15,101.325,0.152,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
26,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],313.15,101.325,0.112,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
27,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],318.15,101.325,0.086,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
28,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],323.15,101.325,0.067,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
29,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],328.15,101.325,0.053,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
30,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],333.15,101.325,0.043,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
31,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],338.15,101.325,0.035,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
32,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],343.15,101.325,0.029,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
33,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],348.15,101.325,0.024,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
34,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],353.15,101.325,0.021,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
35,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],358.15,101.325,0.0174,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
36,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],363.15,101.325,0.0151,"Almeida, H. F. D.; Passos, H.; Lopes-da-Silva, J. A.; Fernandes, A. M.; Freire, M. G.; Coutinho, J. A. P. (2012) J. Chem. Eng. Data 57(11), 3005-3013."
37,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],298.15,101,0.1263,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
38,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],303.15,101,0.0936,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
39,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],308.15,101,0.0713,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
40,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],313.15,101,0.0555,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
41,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],318.15,101,0.0442,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
42,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,acetate,CC(=O)[O-],323.15,101,0.0357,"Oliveira, F. S.; Rebelo, L. P. N.; Marrucho, I. M. (2015) J. Chem. Eng"
43,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],293.15,101.325,0.0906,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
44,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],295.16,101.325,0.0893,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
45,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],298.15,101.325,0.087,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
46,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],303.09,101.325,0.0849,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
47,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],308.13,101.325,0.0815,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
48,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],313.17,101.325,0.0783,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
49,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],318.16,101.325,0.0754,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
50,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],323.11,101.325,0.0729,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
51,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],328.14,101.325,0.0708,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
52,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],330.09,101.325,0.0703,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
53,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],333.16,101.325,0.0692,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
54,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],335.05,101.325,0.0685,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
55,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,acetate,CC(=O)[O-],338.14,101.325,0.0673,"Hou, H.-Y.; Huang, Y.; Wang, S.; Bai, B. (2011) Acta Phys. Chim. Sin. 27(11), 2512-2520."
56,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,0.04623,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
57,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,0.03806,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
58,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,0.03181,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
59,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,0.0269,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
60,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,0.02302,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
61,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,0.01989,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
62,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,0.01734,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
63,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,0.01523,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
64,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,0.01349,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
65,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,0.01202,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
66,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,0.01078,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
67,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,0.00973,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
68,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,0.00882,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
69,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358.15,101.325,0.00803,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
70,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,101.325,0.00734,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897."
71,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,273.15,101,0.579,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
72,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,278.15,101,0.399,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
73,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,283.15,101,0.282,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
74,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,288.15,101,0.205,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
75,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,293.15,101,0.1533,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
76,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,298.15,101,0.1159,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
77,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,303.15,101,0.0897,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
78,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,313.15,101,0.0566,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
79,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,323.15,101,0.0379,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
80,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,333.15,101,0.0266,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
81,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,343.15,101,0.01948,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
