"Electrical conductivity, S/m","Frequency, MHz","Pressure, kPa","Temperature, K",salt_name
0.95,,101.325,303.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.039,,101.325,305.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.122,,101.325,308.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.182,,101.325,310.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.267,,101.325,313.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.351,,101.325,315.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.438,,101.325,318.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.528,,101.325,320.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.612,,101.325,323.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.709,,101.325,325.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.808,,101.325,328.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
1.904,,101.325,330.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
2.002,,101.325,333.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
2.11,,101.325,335.65,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
2.205,,101.325,338.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide
0.0464,,101.325,288.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.0581,,101.325,290.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.0703,,101.325,293.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.0847,,101.325,295.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.1012,,101.325,298.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.1204,,101.325,300.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.142,,101.325,303.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.166,,101.325,305.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.1926,,101.325,308.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.222,,101.325,310.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.254,,101.325,313.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.292,,101.325,315.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.331,,101.325,318.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.375,,101.325,320.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.419,,101.325,323.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.472,,101.325,325.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.526,,101.325,328.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.581,,101.325,330.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.64,,101.325,333.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.704,,101.325,335.65,1-butyl-2-methylpyridinium tetrafluoroborate
0.77,,101.325,338.15,1-butyl-2-methylpyridinium tetrafluoroborate
0.526,,101.325,288.15,1-butyl-3-methylpyridinium dicyanamide
0.597,,101.325,290.65,1-butyl-3-methylpyridinium dicyanamide
0.672,,101.325,293.15,1-butyl-3-methylpyridinium dicyanamide
0.753,,101.325,295.65,1-butyl-3-methylpyridinium dicyanamide
0.838,,101.325,298.15,1-butyl-3-methylpyridinium dicyanamide
0.93,,101.325,300.65,1-butyl-3-methylpyridinium dicyanamide
1.027,,101.325,303.15,1-butyl-3-methylpyridinium dicyanamide
1.129,,101.325,305.65,1-butyl-3-methylpyridinium dicyanamide
1.236,,101.325,308.15,1-butyl-3-methylpyridinium dicyanamide
1.349,,101.325,310.65,1-butyl-3-methylpyridinium dicyanamide
1.466,,101.325,313.15,1-butyl-3-methylpyridinium dicyanamide
1.588,,101.325,315.65,1-butyl-3-methylpyridinium dicyanamide
1.715,,101.325,318.15,1-butyl-3-methylpyridinium dicyanamide
1.849,,101.325,320.65,1-butyl-3-methylpyridinium dicyanamide
1.989,,101.325,323.15,1-butyl-3-methylpyridinium dicyanamide
2.13,,101.325,325.65,1-butyl-3-methylpyridinium dicyanamide
2.28,,101.325,328.15,1-butyl-3-methylpyridinium dicyanamide
2.43,,101.325,330.65,1-butyl-3-methylpyridinium dicyanamide
2.58,,101.325,333.15,1-butyl-3-methylpyridinium dicyanamide
2.74,,101.325,335.65,1-butyl-3-methylpyridinium dicyanamide
2.91,,101.325,338.15,1-butyl-3-methylpyridinium dicyanamide
0.0483,,101.325,248.15,1-butyl-3-methylimidazolium dicyanamide
0.118,,101.325,258.15,1-butyl-3-methylimidazolium dicyanamide
0.242,,101.325,268.15,1-butyl-3-methylimidazolium dicyanamide
0.433,,101.325,278.15,1-butyl-3-methylimidazolium dicyanamide
0.702,,101.325,288.15,1-butyl-3-methylimidazolium dicyanamide
1.052,,101.325,298.15,1-butyl-3-methylimidazolium dicyanamide
1.483,,101.325,308.15,1-butyl-3-methylimidazolium dicyanamide
1.991,,101.325,318.15,1-butyl-3-methylimidazolium dicyanamide
2.57,,101.325,328.15,1-butyl-3-methylimidazolium dicyanamide
3.22,,101.325,338.15,1-butyl-3-methylimidazolium dicyanamide
3.93,,101.325,348.15,1-butyl-3-methylimidazolium dicyanamide
4.69,,101.325,358.15,1-butyl-3-methylimidazolium dicyanamide
5.41,,101.325,368.15,1-butyl-3-methylimidazolium dicyanamide
6.34,,101.325,378.15,1-butyl-3-methylimidazolium dicyanamide
7.26,,101.325,388.15,1-butyl-3-methylimidazolium dicyanamide
8.19,,101.325,398.15,1-butyl-3-methylimidazolium dicyanamide
9.15,,101.325,408.15,1-butyl-3-methylimidazolium dicyanamide
10.12,,101.325,418.15,1-butyl-3-methylimidazolium dicyanamide
11.12,,101.325,428.15,1-butyl-3-methylimidazolium dicyanamide
12.1,,101.325,438.15,1-butyl-3-methylimidazolium dicyanamide
13.09,,101.325,448.15,1-butyl-3-methylimidazolium dicyanamide
13.75,,101.325,458.15,1-butyl-3-methylimidazolium dicyanamide
14.54,,101.325,468.15,1-butyl-3-methylimidazolium dicyanamide
1e-06,,101.325,253.1,1-ethyl-3-methylimidazolium hexafluorophosphate
2e-06,,101.325,258.1,1-ethyl-3-methylimidazolium hexafluorophosphate
2e-06,,101.325,258.1,1-ethyl-3-methylimidazolium hexafluorophosphate
2e-06,,101.325,258.1,1-ethyl-3-methylimidazolium hexafluorophosphate
3e-06,,101.325,263.1,1-ethyl-3-methylimidazolium hexafluorophosphate
3e-06,,101.325,263.1,1-ethyl-3-methylimidazolium hexafluorophosphate
3e-06,,101.325,263.1,1-ethyl-3-methylimidazolium hexafluorophosphate
5e-06,,101.325,268.1,1-ethyl-3-methylimidazolium hexafluorophosphate
5e-06,,101.325,268.1,1-ethyl-3-methylimidazolium hexafluorophosphate
6e-06,,101.325,268.1,1-ethyl-3-methylimidazolium hexafluorophosphate
1e-05,,101.325,273.1,1-ethyl-3-methylimidazolium hexafluorophosphate
1e-05,,101.325,273.1,1-ethyl-3-methylimidazolium hexafluorophosphate
1.1e-05,,101.325,273.1,1-ethyl-3-methylimidazolium hexafluorophosphate
1.8e-05,,101.325,278.1,1-ethyl-3-methylimidazolium hexafluorophosphate
1.8e-05,,101.325,278.1,1-ethyl-3-methylimidazolium hexafluorophosphate
2.3e-05,,101.325,278.1,1-ethyl-3-methylimidazolium hexafluorophosphate
3.4e-05,,101.325,283.1,1-ethyl-3-methylimidazolium hexafluorophosphate
3.4e-05,,101.325,283.1,1-ethyl-3-methylimidazolium hexafluorophosphate
5.5e-05,,101.325,283.1,1-ethyl-3-methylimidazolium hexafluorophosphate
0.00012,,101.325,288.1,1-ethyl-3-methylimidazolium hexafluorophosphate
0.000212,,101.325,289.6,1-ethyl-3-methylimidazolium hexafluorophosphate
0.000308,,101.325,293.1,1-ethyl-3-methylimidazolium hexafluorophosphate
0.000696,,101.325,294,1-ethyl-3-methylimidazolium hexafluorophosphate
0.0164,,101.325,293.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0226,,101.325,298.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0304,,101.325,303.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0398,,101.325,308.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.04,,101.325,308.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0519,,101.325,313.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.052,,101.325,313.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0664,,101.325,318.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0665,,101.325,318.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.0865,,101.325,323.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.087,,101.325,323.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.107,,101.325,328.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.107,,101.325,328.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.131,,101.325,333.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.131,,101.325,333.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.159,,101.325,338.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.16,,101.325,338.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.192,,101.325,343.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.195,,101.325,343.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.23,,101.325,348.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.241,,101.325,348.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.28,,101.325,353.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.281,,101.325,353.1,1-dodecyl-3-methylimidazolium tetrafluoroborate
0.1059,,101.325,248.05,1-ethyl-3-methylimidazolium tetrafluoroborate
0.228,,101.325,258.05,1-ethyl-3-methylimidazolium tetrafluoroborate
0.423,,101.325,268.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.703,,101.325,278.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.076,,101.325,288.15,1-ethyl-3-methylimidazolium tetrafluoroborate
1.546,,101.325,298.15,1-ethyl-3-methylimidazolium tetrafluoroborate
2.11,,101.325,308.15,1-ethyl-3-methylimidazolium tetrafluoroborate
2.77,,101.325,318.15,1-ethyl-3-methylimidazolium tetrafluoroborate
3.51,,101.325,328.15,1-ethyl-3-methylimidazolium tetrafluoroborate
4.34,,101.325,338.15,1-ethyl-3-methylimidazolium tetrafluoroborate
5.23,,101.325,348.15,1-ethyl-3-methylimidazolium tetrafluoroborate
6.2,,101.325,358.15,1-ethyl-3-methylimidazolium tetrafluoroborate
7.22,,101.325,368.15,1-ethyl-3-methylimidazolium tetrafluoroborate
8.29,,101.325,378.15,1-ethyl-3-methylimidazolium tetrafluoroborate
9.41,,101.325,388.15,1-ethyl-3-methylimidazolium tetrafluoroborate
10.56,,101.325,398.15,1-ethyl-3-methylimidazolium tetrafluoroborate
11.75,,101.325,408.15,1-ethyl-3-methylimidazolium tetrafluoroborate
12.97,,101.325,418.15,1-ethyl-3-methylimidazolium tetrafluoroborate
14.22,,101.325,428.15,1-ethyl-3-methylimidazolium tetrafluoroborate
15.48,,101.325,438.15,1-ethyl-3-methylimidazolium tetrafluoroborate
16.75,,101.325,448.15,1-ethyl-3-methylimidazolium tetrafluoroborate
18.03,,101.325,458.15,1-ethyl-3-methylimidazolium tetrafluoroborate
19.3,,101.325,468.15,1-ethyl-3-methylimidazolium tetrafluoroborate
0.0001524,,101.325,238.05,1-methyl-3-octylimidazolium tetrafluoroborate
0.00065,,101.325,248.05,1-methyl-3-octylimidazolium tetrafluoroborate
0.00218,,101.325,258.05,1-methyl-3-octylimidazolium tetrafluoroborate
0.00605,,101.325,268.1,1-methyl-3-octylimidazolium tetrafluoroborate
0.01441,,101.325,278.1,1-methyl-3-octylimidazolium tetrafluoroborate
0.0304,,101.325,288.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.0579,,101.325,298.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.1012,,101.325,308.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.1647,,101.325,318.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.252,,101.325,328.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.368,,101.325,338.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.512,,101.325,348.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.688,,101.325,358.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.895,,101.325,368.15,1-methyl-3-octylimidazolium tetrafluoroborate
1.134,,101.325,378.15,1-methyl-3-octylimidazolium tetrafluoroborate
1.403,,101.325,388.15,1-methyl-3-octylimidazolium tetrafluoroborate
1.701,,101.325,398.15,1-methyl-3-octylimidazolium tetrafluoroborate
2.03,,101.325,408.15,1-methyl-3-octylimidazolium tetrafluoroborate
2.38,,101.325,418.15,1-methyl-3-octylimidazolium tetrafluoroborate
2.75,,101.325,428.15,1-methyl-3-octylimidazolium tetrafluoroborate
3.15,,101.325,438.15,1-methyl-3-octylimidazolium tetrafluoroborate
3.56,,101.325,448.15,1-methyl-3-octylimidazolium tetrafluoroborate
3.99,,101.325,458.15,1-methyl-3-octylimidazolium tetrafluoroborate
4.44,,101.325,468.15,1-methyl-3-octylimidazolium tetrafluoroborate
0.00212,,101.325,238.05,1-butyl-3-methylimidazolium tetrafluoroborate
0.00778,,101.325,248.05,1-butyl-3-methylimidazolium tetrafluoroborate
0.0225,,101.325,258.05,1-butyl-3-methylimidazolium tetrafluoroborate
0.0542,,101.325,268.1,1-butyl-3-methylimidazolium tetrafluoroborate
0.1132,,101.325,278.1,1-butyl-3-methylimidazolium tetrafluoroborate
0.211,,101.325,288.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.352,,101.325,298.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.556,,101.325,308.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.821,,101.325,318.15,1-butyl-3-methylimidazolium tetrafluoroborate
1.15,,101.325,328.15,1-butyl-3-methylimidazolium tetrafluoroborate
1.545,,101.325,338.15,1-butyl-3-methylimidazolium tetrafluoroborate
2,,101.325,348.15,1-butyl-3-methylimidazolium tetrafluoroborate
2.52,,101.325,358.15,1-butyl-3-methylimidazolium tetrafluoroborate
3.1,,101.325,368.15,1-butyl-3-methylimidazolium tetrafluoroborate
3.73,,101.325,378.15,1-butyl-3-methylimidazolium tetrafluoroborate
4.41,,101.325,388.15,1-butyl-3-methylimidazolium tetrafluoroborate
5.13,,101.325,398.15,1-butyl-3-methylimidazolium tetrafluoroborate
5.88,,101.325,408.15,1-butyl-3-methylimidazolium tetrafluoroborate
6.64,,101.325,418.15,1-butyl-3-methylimidazolium tetrafluoroborate
7.45,,101.325,428.15,1-butyl-3-methylimidazolium tetrafluoroborate
8.29,,101.325,438.15,1-butyl-3-methylimidazolium tetrafluoroborate
9.15,,101.325,448.15,1-butyl-3-methylimidazolium tetrafluoroborate
10.04,,101.325,458.15,1-butyl-3-methylimidazolium tetrafluoroborate
10.94,,101.325,468.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.000405,,101.325,238.05,1-hexyl-3-methylimidazolium tetrafluoroborate
0.001685,,101.325,248.05,1-hexyl-3-methylimidazolium tetrafluoroborate
0.00544,,101.325,258.05,1-hexyl-3-methylimidazolium tetrafluoroborate
0.01451,,101.325,268.1,1-hexyl-3-methylimidazolium tetrafluoroborate
0.0332,,101.325,278.1,1-hexyl-3-methylimidazolium tetrafluoroborate
0.0672,,101.325,288.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.1229,,101.325,298.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.207,,101.325,308.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.326,,101.325,318.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.483,,101.325,328.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.683,,101.325,338.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.926,,101.325,348.15,1-hexyl-3-methylimidazolium tetrafluoroborate
1.214,,101.325,358.15,1-hexyl-3-methylimidazolium tetrafluoroborate
1.545,,101.325,368.15,1-hexyl-3-methylimidazolium tetrafluoroborate
1.92,,101.325,378.15,1-hexyl-3-methylimidazolium tetrafluoroborate
2.33,,101.325,388.15,1-hexyl-3-methylimidazolium tetrafluoroborate
2.78,,101.325,398.15,1-hexyl-3-methylimidazolium tetrafluoroborate
3.26,,101.325,408.15,1-hexyl-3-methylimidazolium tetrafluoroborate
3.77,,101.325,418.15,1-hexyl-3-methylimidazolium tetrafluoroborate
4.31,,101.325,428.15,1-hexyl-3-methylimidazolium tetrafluoroborate
4.88,,101.325,438.15,1-hexyl-3-methylimidazolium tetrafluoroborate
5.46,,101.325,448.15,1-hexyl-3-methylimidazolium tetrafluoroborate
6.07,,101.325,458.15,1-hexyl-3-methylimidazolium tetrafluoroborate
6.69,,101.325,468.15,1-hexyl-3-methylimidazolium tetrafluoroborate
0.002,,101.325,258.1,1-ethyl-3-methylimidazolium octyl sulfate
0.003,,101.325,263.1,1-ethyl-3-methylimidazolium octyl sulfate
0.005,,101.325,268.1,1-ethyl-3-methylimidazolium octyl sulfate
0.008,,101.325,273.1,1-ethyl-3-methylimidazolium octyl sulfate
0.012,,101.325,278.1,1-ethyl-3-methylimidazolium octyl sulfate
0.017,,101.325,283.1,1-ethyl-3-methylimidazolium octyl sulfate
0.025,,101.325,288.1,1-ethyl-3-methylimidazolium octyl sulfate
0.034,,101.325,293.1,1-ethyl-3-methylimidazolium octyl sulfate
0.046,,101.325,298.1,1-ethyl-3-methylimidazolium octyl sulfate
0.06,,101.325,303.1,1-ethyl-3-methylimidazolium octyl sulfate
0.078,,101.325,308.1,1-ethyl-3-methylimidazolium octyl sulfate
0.098,,101.325,313.1,1-ethyl-3-methylimidazolium octyl sulfate
0.124,,101.325,318.1,1-ethyl-3-methylimidazolium octyl sulfate
0.153,,101.325,323.1,1-ethyl-3-methylimidazolium octyl sulfate
0.193,,101.325,328.1,1-ethyl-3-methylimidazolium octyl sulfate
0.232,,101.325,333.1,1-ethyl-3-methylimidazolium octyl sulfate
0.279,,101.325,338.1,1-ethyl-3-methylimidazolium octyl sulfate
0.329,,101.325,343.1,1-ethyl-3-methylimidazolium octyl sulfate
0.385,,101.325,348.1,1-ethyl-3-methylimidazolium octyl sulfate
0.447,,101.325,353.1,1-ethyl-3-methylimidazolium octyl sulfate
0.514,,101.325,358.1,1-ethyl-3-methylimidazolium octyl sulfate
0.584,,101.325,363.1,1-ethyl-3-methylimidazolium octyl sulfate
0.661,,101.325,368.1,1-ethyl-3-methylimidazolium octyl sulfate
0.731,,101.325,373.1,1-ethyl-3-methylimidazolium octyl sulfate
0.0263,,100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0202,,19600,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.01537,,39200,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.01337,,49500,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.01174,,59100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.00918,,78500,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.00712,,98100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1071,,100,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0814,,24200,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0625,,49000,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0483,,73500,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0375,,98100,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0292,,122600,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0229,,147100,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0181,,171300,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0143,,196100,323.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.29,,100,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.233,,24500,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.188,,49300,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1523,,73500,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1237,,98100,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1011,,122600,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.083,,147100,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0681,,171600,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.0562,,195800,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1103,,101.325,278.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1308,,101.325,280.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1508,,101.325,283.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1734,,101.325,285.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1989,,101.325,288.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.226,,101.325,290.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.258,,101.325,293.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.29,,101.325,295.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.326,,101.325,298.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.363,,101.325,300.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.403,,101.325,303.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.446,,101.325,305.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.492,,101.325,308.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.539,,101.325,310.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.589,,101.325,313.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.642,,101.325,315.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.698,,101.325,318.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.755,,101.325,320.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.815,,101.325,323.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.88,,101.325,325.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.945,,101.325,328.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
1.014,,101.325,330.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
1.085,,101.325,333.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
1.159,,101.325,335.65,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
1.236,,101.325,338.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.0844,,101.325,278.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1019,,101.325,280.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1202,,101.325,283.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1412,,101.325,285.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1637,,101.325,288.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.1885,,101.325,290.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.216,,101.325,293.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.247,,101.325,295.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.28,,101.325,298.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.315,,101.325,300.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.353,,101.325,303.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.394,,101.325,305.65,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
0.435,,101.325,308.15,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
